symbol,date,marketCap
FTV,2023-08-08,27720833000
FTV,2023-08-07,27618724000
FTV,2023-08-04,27245498000
FTV,2023-08-03,27520136000
FTV,2023-08-02,27562388000
FTV,2023-08-01,27572951000
FTV,2023-07-31,27587034999
FTV,2023-07-28,27111700000
FTV,2023-07-27,26882834999
FTV,2023-07-26,27020154000
FTV,2023-07-25,26111736000
FTV,2023-07-24,26065963000
FTV,2023-07-21,26150467000
FTV,2023-07-20,26175114000
FTV,2023-07-19,26182156000
FTV,2023-07-18,26252576000
FTV,2023-07-17,26315954000
FTV,2023-07-14,26115257000
FTV,2023-07-13,26358206000
FTV,2023-07-12,26425105000
FTV,2023-07-11,26270181000
FTV,2023-07-10,26062442000
FTV,2023-07-07,25474434999
FTV,2023-07-06,25428662000
FTV,2023-07-05,25717384000
FTV,2023-07-03,26027232000
FTV,2023-06-30,26326517000
FTV,2023-06-29,25959620000
FTV,2023-06-28,25733700000
FTV,2023-06-27,25790180000
FTV,2023-06-26,25426590000
FTV,2023-06-23,25073590000
FTV,2023-06-22,25041820000
FTV,2023-06-21,25140660000
FTV,2023-06-20,25239500000
FTV,2023-06-16,25352459999
FTV,2023-06-15,25405410000
FTV,2023-06-14,24533500000
FTV,2023-06-13,24618220000
FTV,2023-06-12,24162850000
FTV,2023-06-09,24056950000
FTV,2023-06-08,24145200000
FTV,2023-06-07,24293459999
FTV,2023-06-06,23732190000
FTV,2023-06-05,23612170000
FTV,2023-06-02,23746310000
FTV,2023-06-01,23110910000
FTV,2023-05-31,22983830000
FTV,2023-05-30,23735720000
FTV,2023-05-26,23940459999
FTV,2023-05-25,22987360000
FTV,2023-05-24,22521400000
FTV,2023-05-23,22955590000
FTV,2023-05-22,23446260000
FTV,2023-05-19,23192100000
FTV,2023-05-18,23259170000
FTV,2023-05-17,22983830000
FTV,2023-05-16,22772030000
FTV,2023-05-15,23181510000
FTV,2023-05-12,22772030000
FTV,2023-05-11,22641420000
FTV,2023-05-10,22786150000
FTV,2023-05-09,22779090000
FTV,2023-05-08,22874400000
FTV,2023-05-05,22846160000
FTV,2023-05-04,22500220000
FTV,2023-05-03,22592000000
FTV,2023-05-02,22542580000
FTV,2023-05-01,22549640000
FTV,2023-04-28,22270770000
FTV,2023-04-27,22450800000
FTV,2023-04-26,22260180000
FTV,2023-04-25,23057959999
FTV,2023-04-24,23605110000
FTV,2023-04-21,23576870000
FTV,2023-04-20,23407430000
FTV,2023-04-19,23485090000
FTV,2023-04-18,23714540000
FTV,2023-04-17,23767490000
FTV,2023-04-14,23711010000
FTV,2023-04-13,23732190000
FTV,2023-04-12,23590990000
FTV,2023-04-11,22962650000
FTV,2023-04-10,22937940000
FTV,2023-04-06,22719080000
FTV,2023-04-05,22842629999
FTV,2023-04-04,23128560000
FTV,2023-04-03,23933400000
FTV,2023-03-31,24064010000
FTV,2023-03-30,23811424000
FTV,2023-03-29,23786672000
FTV,2023-03-28,23433072000
FTV,2023-03-27,23319920000
FTV,2023-03-24,23075936000
FTV,2023-03-23,22817808000
FTV,2023-03-22,23012288000
FTV,2023-03-21,23316384000
FTV,2023-03-20,23136048000
FTV,2023-03-17,22605648000
FTV,2023-03-16,23167872000
FTV,2023-03-15,22764768000
FTV,2023-03-14,23415392000
FTV,2023-03-13,22616256000
FTV,2023-03-10,22778912000
FTV,2023-03-09,23390640000
FTV,2023-03-08,23744240000
FTV,2023-03-07,23751312000
FTV,2023-03-06,24005904000
FTV,2023-03-03,24097840000
FTV,2023-03-02,23935184000
FTV,2023-03-01,23613408000
FTV,2023-02-28,23570976000
FTV,2023-02-27,23556832000
FTV,2023-02-24,23694736000
FTV,2023-02-23,23726559999
FTV,2023-02-22,23383568000
FTV,2023-02-21,23677055999
FTV,2023-02-17,24525696000
FTV,2023-02-16,24292320000
FTV,2023-02-15,24589344000
FTV,2023-02-14,24405472000
FTV,2023-02-13,24462048000
FTV,2023-02-10,24090768000
FTV,2023-02-09,24122592000
FTV,2023-02-08,24433759999
FTV,2023-02-07,24515088000
FTV,2023-02-06,24377184000
FTV,2023-02-03,24426688000
FTV,2023-02-02,23977616000
FTV,2023-02-01,23291632000
FTV,2023-01-31,24055408000
FTV,2023-01-30,23418928000
FTV,2023-01-27,23694736000
FTV,2023-01-26,23662912000
FTV,2023-01-25,23606336000
FTV,2023-01-24,23776064000
FTV,2023-01-23,23645232000
FTV,2023-01-20,23143120000
FTV,2023-01-19,23026432000
FTV,2023-01-18,23457824000
FTV,2023-01-17,23807888000
FTV,2023-01-13,23843248000
FTV,2023-01-12,23719488000
FTV,2023-01-11,23694736000
FTV,2023-01-10,23380032000
FTV,2023-01-09,23270416000
FTV,2023-01-06,23174944000
FTV,2023-01-05,22605648000
FTV,2023-01-04,23061792000
FTV,2023-01-03,22725872000
FTV,2022-12-30,22731650000
FTV,2022-12-29,22908550000
FTV,2022-12-28,22448610000
FTV,2022-12-27,22756415999
FTV,2022-12-23,22696270000
FTV,2022-12-22,22621972000
FTV,2022-12-21,23021765999
FTV,2022-12-20,22579516000
FTV,2022-12-19,22505218000
FTV,2022-12-16,22586592000
FTV,2022-12-15,22774106000
FTV,2022-12-14,23655068000
FTV,2022-12-13,23973488000
FTV,2022-12-12,23715214000
FTV,2022-12-09,23251736000
FTV,2022-12-08,23548928000
FTV,2022-12-07,23495858000
FTV,2022-12-06,23538314000
FTV,2022-12-05,23782436000
FTV,2022-12-02,24143312000
FTV,2022-12-01,24019482000
FTV,2022-11-30,23899190000
FTV,2022-11-29,23209279999
FTV,2022-11-28,23226970000
FTV,2022-11-25,24083165999
FTV,2022-11-23,24019482000
FTV,2022-11-22,23973488000
FTV,2022-11-21,23778897999
FTV,2022-11-18,23566618000
FTV,2022-11-17,23492320000
FTV,2022-11-16,23722290000
FTV,2022-11-15,23612612000
FTV,2022-11-14,23672758000
FTV,2022-11-11,24224686000
FTV,2022-11-10,24023020000
FTV,2022-11-09,22763492000
FTV,2022-11-08,22855479999
FTV,2022-11-07,22834252000
FTV,2022-11-04,22851942000
FTV,2022-11-03,22087734000
FTV,2022-11-02,22024050000
FTV,2022-11-01,22621972000
FTV,2022-10-31,22607820000
FTV,2022-10-28,22717497999
FTV,2022-10-27,22137266000
FTV,2022-10-26,22162032000
FTV,2022-10-25,22611358000
FTV,2022-10-24,22204488000
FTV,2022-10-21,21741010000
FTV,2022-10-20,21079404000
FTV,2022-10-19,21465046000
FTV,2022-10-18,21815308000
FTV,2022-10-17,21422590000
FTV,2022-10-14,20828206000
FTV,2022-10-13,21334140000
FTV,2022-10-12,20877738000
FTV,2022-10-11,20909580000
FTV,2022-10-10,21079404000
FTV,2022-10-07,21249228000
FTV,2022-10-06,21737472000
FTV,2022-10-05,21900220000
FTV,2022-10-04,22031126000
FTV,2022-10-03,21450894000
FTV,2022-09-30,20626540000
FTV,2022-09-29,21031392000
FTV,2022-09-28,21450528000
FTV,2022-09-27,20821824000
FTV,2022-09-26,21031392000
FTV,2022-09-23,21265824000
FTV,2022-09-22,21628128000
FTV,2022-09-21,22100544000
FTV,2022-09-20,22473504000
FTV,2022-09-19,22700832000
FTV,2022-09-16,22278144000
FTV,2022-09-15,22832256000
FTV,2022-09-14,22761216000
FTV,2022-09-13,22796736000
FTV,2022-09-12,23769984000
FTV,2022-09-09,23450304000
FTV,2022-09-08,23183904000
FTV,2022-09-07,23031168000
FTV,2022-09-06,22402464000
FTV,2022-09-02,22224864000
FTV,2022-09-01,22473504000
FTV,2022-08-31,22494816000
FTV,2022-08-30,22597824000
FTV,2022-08-29,22807391999
FTV,2022-08-26,22995648000
FTV,2022-08-25,23791296000
FTV,2022-08-24,23421888000
FTV,2022-08-23,23368608000
FTV,2022-08-22,23325984000
FTV,2022-08-19,23997312000
FTV,2022-08-18,24270816000
FTV,2022-08-17,24167808000
FTV,2022-08-16,24388032000
FTV,2022-08-15,24327648000
FTV,2022-08-12,24334752000
FTV,2022-08-11,23897856000
FTV,2022-08-10,23674080000
FTV,2022-08-09,23066688000
FTV,2022-08-08,23251391999
FTV,2022-08-05,23183904000
FTV,2022-08-04,23297568000
FTV,2022-08-03,23187456000
FTV,2022-08-02,22793184000
FTV,2022-08-01,22885536000
FTV,2022-07-29,22892640000
FTV,2022-07-28,22189344000
FTV,2022-07-27,21134400000
FTV,2022-07-26,20679744000
FTV,2022-07-25,20711712000
FTV,2022-07-22,20750784000
FTV,2022-07-21,20882208000
FTV,2022-07-20,20313888000
FTV,2022-07-19,20104320000
FTV,2022-07-18,19276704000
FTV,2022-07-15,19500480000
FTV,2022-07-14,19060032000
FTV,2022-07-13,19280256000
FTV,2022-07-12,19450752000
FTV,2022-07-11,19710048000
FTV,2022-07-08,19894752000
FTV,2022-07-07,19862784000
FTV,2022-07-06,19564416000
FTV,2022-07-05,19507584000
FTV,2022-07-01,19489824000
FTV,2022-06-30,19599458297
FTV,2022-06-29,19653520796
FTV,2022-06-28,19797687463
FTV,2022-06-27,20075208296
FTV,2022-06-24,20284249962
FTV,2022-06-23,19740020796
FTV,2022-06-22,19657124963
FTV,2022-06-21,19487729130
FTV,2022-06-17,19303916630
FTV,2022-06-16,19372395797
FTV,2022-06-15,20413999962
FTV,2022-06-14,20208562462
FTV,2022-06-13,20572583295
FTV,2022-06-10,21322249960
FTV,2022-06-09,22032270792
FTV,2022-06-08,22695437458
FTV,2022-06-07,22947729124
FTV,2022-06-06,22706249958
FTV,2022-06-03,22554874958
FTV,2022-06-02,22756708291
FTV,2022-06-01,22118770792
FTV,2022-05-31,22262937458
FTV,2022-05-27,22345833292
FTV,2022-05-26,21841249959
FTV,2022-05-25,21315041627
FTV,2022-05-24,21253770794
FTV,2022-05-23,21145645794
FTV,2022-05-20,21001479127
FTV,2022-05-19,21113208294
FTV,2022-05-18,20828479128
FTV,2022-05-17,21480833293
FTV,2022-05-16,20947416627
FTV,2022-05-13,21084374961
FTV,2022-05-12,20734770794
FTV,2022-05-11,20752791628
FTV,2022-05-10,21051937461
FTV,2022-05-09,21347479127
FTV,2022-05-06,21906124959
FTV,2022-05-05,22014249959
FTV,2022-05-04,22601729124
FTV,2022-05-03,21477229126
FTV,2022-05-02,21181687460
FTV,2022-04-29,20723958295
FTV,2022-04-28,21134833294
FTV,2022-04-27,20806854128
FTV,2022-04-26,20511312462
FTV,2022-04-25,20850104128
FTV,2022-04-22,20832083294
FTV,2022-04-21,21516874960
FTV,2022-04-20,21610583293
FTV,2022-04-19,21293416627
FTV,2022-04-18,20853708294
FTV,2022-04-14,20969041627
FTV,2022-04-13,21318645793
FTV,2022-04-12,21124020794
FTV,2022-04-11,21210520794
FTV,2022-04-08,21430374960
FTV,2022-04-07,21534895793
FTV,2022-04-06,21365499960
FTV,2022-04-05,21570937460
FTV,2022-04-04,21952979126
FTV,2022-04-01,21852062459
FTV,2022-03-31,21892149000
FTV,2022-03-30,22323309000
FTV,2022-03-29,22736504000
FTV,2022-03-28,22305344000
FTV,2022-03-25,22114915000
FTV,2022-03-24,22032276000
FTV,2022-03-23,21669383000
FTV,2022-03-22,22068206000
FTV,2022-03-21,22053834000
FTV,2022-03-18,22240670000
FTV,2022-03-17,21917300000
FTV,2022-03-16,21407094000
FTV,2022-03-15,20476507000
FTV,2022-03-14,20465728000
FTV,2022-03-11,20207032000
FTV,2022-03-10,20293264000
FTV,2022-03-09,21015457000
FTV,2022-03-08,20224997000
FTV,2022-03-07,20760354000
FTV,2022-03-04,21773580000
FTV,2022-03-03,22592784000
FTV,2022-03-02,23067060000
FTV,2022-03-01,22765248000
FTV,2022-02-28,23264675000
FTV,2022-02-25,23530557000
FTV,2022-02-24,23128141000
FTV,2022-02-23,22477808000
FTV,2022-02-22,22887410000
FTV,2022-02-18,22905375000
FTV,2022-02-17,22768841000
FTV,2022-02-16,23483848000
FTV,2022-02-15,23602417000
FTV,2022-02-14,23372465000
FTV,2022-02-11,23447918000
FTV,2022-02-10,23627568000
FTV,2022-02-09,23886264000
FTV,2022-02-08,23559300999
FTV,2022-02-07,22952084000
FTV,2022-02-04,23135327000
FTV,2022-02-03,23731765000
FTV,2022-02-02,25733066000
FTV,2022-02-01,25377359000
FTV,2022-01-31,25345022000
FTV,2022-01-28,25046802999
FTV,2022-01-27,24669538000
FTV,2022-01-26,25018059000
FTV,2022-01-25,25107884000
FTV,2022-01-24,25855227999
FTV,2022-01-21,25783368000
FTV,2022-01-20,25621683000
FTV,2022-01-19,25955832000
FTV,2022-01-18,26142668000
FTV,2022-01-14,26049250000
FTV,2022-01-13,26419329000
FTV,2022-01-12,26498375000
FTV,2022-01-11,26379806000
FTV,2022-01-10,25901937000
FTV,2022-01-07,25851635000
FTV,2022-01-06,26031285000
FTV,2022-01-05,25980983000
FTV,2022-01-04,26541491000
FTV,2022-01-03,26433700999
FTV,2021-12-31,27410997000
FTV,2021-12-30,27317579000
FTV,2021-12-29,27238533000
FTV,2021-12-28,27173859000
FTV,2021-12-27,27080441000
FTV,2021-12-23,26767850000
FTV,2021-12-22,26103145000
FTV,2021-12-21,26081587000
FTV,2021-12-20,25689950000
FTV,2021-12-17,26189377000
FTV,2021-12-16,27069662000
FTV,2021-12-15,27051697000
FTV,2021-12-14,26591793000
FTV,2021-12-13,26918756000
FTV,2021-12-10,27004988000
FTV,2021-12-09,26997802000
FTV,2021-12-08,27181045000
FTV,2021-12-07,26983429999
FTV,2021-12-06,26775036000
FTV,2021-12-03,26778629000
FTV,2021-12-02,26678025000
FTV,2021-12-01,26422922000
FTV,2021-11-30,26541491000
FTV,2021-11-29,27389439000
FTV,2021-11-26,27206196000
FTV,2021-11-24,28036179000
FTV,2021-11-23,28158341000
FTV,2021-11-22,28262538000
FTV,2021-11-19,28431409000
FTV,2021-11-18,28302061000
FTV,2021-11-17,28409850999
FTV,2021-11-16,28226608000
FTV,2021-11-15,28036179000
FTV,2021-11-12,28115225000
FTV,2021-11-11,27888866000
FTV,2021-11-10,28237387000
FTV,2021-11-09,28251759000
FTV,2021-11-08,28064923000
FTV,2021-11-05,28280502999
FTV,2021-11-04,28046958000
FTV,2021-11-03,27569089000
FTV,2021-11-02,27662507000
FTV,2021-11-01,27522379999
FTV,2021-10-29,27202602999
FTV,2021-10-28,26933127999
FTV,2021-10-27,26613350999
FTV,2021-10-26,26760664000
FTV,2021-10-25,26724734000
FTV,2021-10-22,26731920000
FTV,2021-10-21,26893604999
FTV,2021-10-20,26739106000
FTV,2021-10-19,26534304999
FTV,2021-10-18,26092366000
FTV,2021-10-15,26106738000
FTV,2021-10-14,25980983000
FTV,2021-10-13,25535450999
FTV,2021-10-12,25133035000
FTV,2021-10-11,25319871000
FTV,2021-10-08,25424068000
FTV,2021-10-07,25664799000
FTV,2021-10-06,25301906000
FTV,2021-10-05,25488742000
FTV,2021-10-04,25542637000
FTV,2021-10-01,25517486000
FTV,2021-09-30,25327572999
FTV,2021-09-29,25959237000
FTV,2021-09-28,26020250000
FTV,2021-09-27,26303781000
FTV,2021-09-24,26293014000
FTV,2021-09-23,26418629000
FTV,2021-09-22,26271480000
FTV,2021-09-21,25923347000
FTV,2021-09-20,25743897000
FTV,2021-09-17,26106386000
FTV,2021-09-16,26633968999
FTV,2021-09-15,26809830000
FTV,2021-09-14,26910322000
FTV,2021-09-13,26870843000
FTV,2021-09-10,27028759000
FTV,2021-09-09,27197442000
FTV,2021-09-08,26616024000
FTV,2021-09-07,26476053000
FTV,2021-09-03,27096950000
FTV,2021-09-02,26899555000
FTV,2021-09-01,26526299000
FTV,2021-08-31,26511943000
FTV,2021-08-30,26601668000
FTV,2021-08-27,26583722999
FTV,2021-08-26,26364793999
FTV,2021-08-25,26687804000
FTV,2021-08-24,26450930000
FTV,2021-08-23,26239179000
FTV,2021-08-20,26354027000
FTV,2021-08-19,26364793999
FTV,2021-08-18,26529888000
FTV,2021-08-17,26831364000
FTV,2021-08-16,27154374000
FTV,2021-08-13,27262043999
FTV,2021-08-12,27136429000
FTV,2021-08-11,26910322000
FTV,2021-08-10,26741639000
FTV,2021-08-09,26612435000
FTV,2021-08-06,26734461000
FTV,2021-08-05,26382739000
FTV,2021-08-04,26415039999
FTV,2021-08-03,26763172999
FTV,2021-08-02,26379150000
FTV,2021-07-30,26077674000
FTV,2021-07-29,24778456000
FTV,2021-07-28,24706676000
FTV,2021-07-27,24681553000
FTV,2021-07-26,24753333000
FTV,2021-07-23,24875359000
FTV,2021-07-22,24821524000
FTV,2021-07-21,24965084000
FTV,2021-07-20,25051220000
FTV,2021-07-19,24537993000
FTV,2021-07-16,25090699000
FTV,2021-07-15,25266560000
FTV,2021-07-14,25399353000
FTV,2021-07-13,25331162000
FTV,2021-07-12,25284505000
FTV,2021-07-09,25367052000
FTV,2021-07-08,24968672999
FTV,2021-07-07,25374230000
FTV,2021-07-06,25029686000
FTV,2021-07-02,25381408000
FTV,2021-07-01,23958246000
FTV,2021-06-30,23669756000
FTV,2021-06-29,23815698000
FTV,2021-06-28,23829273999
FTV,2021-06-25,23734242000
FTV,2021-06-24,23581512000
FTV,2021-06-23,23442357999
FTV,2021-06-22,23618846000
FTV,2021-06-21,23595088000
FTV,2021-06-18,23401630000
FTV,2021-06-17,23588300000
FTV,2021-06-16,23819092000
FTV,2021-06-15,24273888000
FTV,2021-06-14,24134734000
FTV,2021-06-11,24246736000
FTV,2021-06-10,23917518000
FTV,2021-06-09,24121157999
FTV,2021-06-08,24446982000
FTV,2021-06-07,24687956000
FTV,2021-06-04,24932323999
FTV,2021-06-03,24962870000
FTV,2021-06-02,24925536000
FTV,2021-06-01,24501286000
FTV,2021-05-28,24613288000
FTV,2021-05-27,24528438000
FTV,2021-05-26,24419830000
FTV,2021-05-25,24311222000
FTV,2021-05-24,24423223999
FTV,2021-05-21,24290857999
FTV,2021-05-20,23927700000
FTV,2021-05-19,23459328000
FTV,2021-05-18,23500056000
FTV,2021-05-17,23954852000
FTV,2021-05-14,23965034000
FTV,2021-05-13,23578118000
FTV,2021-05-12,23208172000
FTV,2021-05-11,23808910000
FTV,2021-05-10,24311222000
FTV,2021-05-07,24715107999
FTV,2021-05-06,24589530000
FTV,2021-05-05,24331586000
FTV,2021-05-04,24382496000
FTV,2021-05-03,24182250000
FTV,2021-04-30,24036307999
FTV,2021-04-29,25407484000
FTV,2021-04-28,25193662000
FTV,2021-04-27,25183480000
FTV,2021-04-26,25006992000
FTV,2021-04-23,25102023999
FTV,2021-04-22,24952688000
FTV,2021-04-21,25085054000
FTV,2021-04-20,24626864000
FTV,2021-04-19,24555589999
FTV,2021-04-16,24565772000
FTV,2021-04-15,24508073999
FTV,2021-04-14,24562378000
FTV,2021-04-13,24766018000
FTV,2021-04-12,24966264000
FTV,2021-04-09,24083823999
FTV,2021-04-08,23842850000
FTV,2021-04-07,24233160000
FTV,2021-04-06,24165280000
FTV,2021-04-05,24416436000
FTV,2021-04-01,24006740000
FTV,2021-03-31,23918704000
FTV,2021-03-30,24179426000
FTV,2021-03-29,23844212000
FTV,2021-03-26,24128636000
FTV,2021-03-25,23779878000
FTV,2021-03-24,23451436000
FTV,2021-03-23,22923220000
FTV,2021-03-22,23095905999
FTV,2021-03-19,22916448000
FTV,2021-03-18,23072204000
FTV,2021-03-17,22848728000
FTV,2021-03-16,22648954000
FTV,2021-03-15,23275364000
FTV,2021-03-12,22885974000
FTV,2021-03-11,23085748000
FTV,2021-03-10,23519155999
FTV,2021-03-09,23431120000
FTV,2021-03-08,23309224000
FTV,2021-03-05,22726832000
FTV,2021-03-04,22499970000
FTV,2021-03-03,22933378000
FTV,2021-03-02,23055274000
FTV,2021-03-01,23018028000
FTV,2021-02-26,22286651999
FTV,2021-02-25,22452566000
FTV,2021-02-24,22902904000
FTV,2021-02-23,22835184000
FTV,2021-02-22,22716674000
FTV,2021-02-19,22750534000
FTV,2021-02-18,22581234000
FTV,2021-02-17,22889359999
FTV,2021-02-16,23634280000
FTV,2021-02-12,24216672000
FTV,2021-02-11,23881458000
FTV,2021-02-10,23783264000
FTV,2021-02-09,23106064000
FTV,2021-02-08,22916448000
FTV,2021-02-05,23329540000
FTV,2021-02-04,22374688000
FTV,2021-02-03,22432250000
FTV,2021-02-02,22540601999
FTV,2021-02-01,22560918000
FTV,2021-01-29,22374688000
FTV,2021-01-28,22615094000
FTV,2021-01-27,22395004000
FTV,2021-01-26,22686200000
FTV,2021-01-25,22977396000
FTV,2021-01-22,23471751999
FTV,2021-01-21,23722316000
FTV,2021-01-20,23769720000
FTV,2021-01-19,23830668000
FTV,2021-01-15,23776492000
FTV,2021-01-14,23881458000
FTV,2021-01-13,23769720000
FTV,2021-01-12,24071074000
FTV,2021-01-11,24071074000
FTV,2021-01-08,24575588000
FTV,2021-01-07,24565430000
FTV,2021-01-06,24064301999
FTV,2021-01-05,23194100000
FTV,2021-01-04,23299066000
KEYS,2024-08-30,26816880000
KEYS,2024-08-29,26590680000
KEYS,2024-08-28,26550660000
KEYS,2024-08-27,26813400000
KEYS,2024-08-26,26816880000
KEYS,2024-08-23,26971740000
KEYS,2024-08-22,26907359999
KEYS,2024-08-21,27458940000
KEYS,2024-08-20,24111180000
KEYS,2024-08-19,24099000000
KEYS,2024-08-16,23542200000
KEYS,2024-08-15,23084579999
KEYS,2024-08-14,22144980000
KEYS,2024-08-13,22247640000
KEYS,2024-08-12,21532500000
KEYS,2024-08-09,21379380000
KEYS,2024-08-08,21422880000
KEYS,2024-08-07,20855640000
KEYS,2024-08-06,21440280000
KEYS,2024-08-05,21368940000
KEYS,2024-08-02,22045800000
KEYS,2024-08-01,23060220000
KEYS,2024-07-31,24285180000
KEYS,2024-07-30,23655299999
KEYS,2024-07-29,23891940000
KEYS,2024-07-26,24081600000
KEYS,2024-07-25,23644859999
KEYS,2024-07-24,23662260000
KEYS,2024-07-23,24215579999
KEYS,2024-07-22,24405240000
KEYS,2024-07-19,23907600000
KEYS,2024-07-18,24560100000
KEYS,2024-07-17,25334400000
KEYS,2024-07-16,26006040000
KEYS,2024-07-15,25322220000
KEYS,2024-07-12,24727140000
KEYS,2024-07-11,24358260000
KEYS,2024-07-10,23928480000
KEYS,2024-07-09,23674440000
KEYS,2024-07-08,24029400000
KEYS,2024-07-05,23898900000
KEYS,2024-07-03,23547420000
KEYS,2024-07-02,23742299999
KEYS,2024-07-01,23477820000
KEYS,2024-06-28,23794500000
KEYS,2024-06-27,23528280000
KEYS,2024-06-26,23646600000
KEYS,2024-06-25,23935440000
KEYS,2024-06-24,23822340000
KEYS,2024-06-21,23838000000
KEYS,2024-06-20,23566560000
KEYS,2024-06-18,23681400000
KEYS,2024-06-17,23829299999
KEYS,2024-06-14,23660520000
KEYS,2024-06-13,24006780000
KEYS,2024-06-12,24031140000
KEYS,2024-06-11,23697060000
KEYS,2024-06-10,23792760000
KEYS,2024-06-07,23630940000
KEYS,2024-06-06,23664000000
KEYS,2024-06-05,23813640000
KEYS,2024-06-04,23636160000
KEYS,2024-06-03,23839740000
KEYS,2024-05-31,24095520000
KEYS,2024-05-30,24095520000
KEYS,2024-05-29,24238200000
KEYS,2024-05-28,24791520000
KEYS,2024-05-24,25064700000
KEYS,2024-05-23,25028160000
KEYS,2024-05-22,25661520000
KEYS,2024-05-21,25466640000
KEYS,2024-05-20,27796500000
KEYS,2024-05-17,27370200000
KEYS,2024-05-16,27436500000
KEYS,2024-05-15,27247499999
KEYS,2024-05-14,26512500000
KEYS,2024-05-13,26199250000
KEYS,2024-05-10,26286750000
KEYS,2024-05-09,26426750000
KEYS,2024-05-08,26390000000
KEYS,2024-05-07,26267500000
KEYS,2024-05-06,26355000000
KEYS,2024-05-03,26106500000
KEYS,2024-05-02,25723250000
KEYS,2024-05-01,25366249999
KEYS,2024-04-30,25889500000
KEYS,2024-04-29,26286750000
KEYS,2024-04-26,25996250000
KEYS,2024-04-25,25800250000
KEYS,2024-04-24,25655000000
KEYS,2024-04-23,25690000000
KEYS,2024-04-22,25329500000
KEYS,2024-04-19,25396000000
KEYS,2024-04-18,25705749999
KEYS,2024-04-17,26237750000
KEYS,2024-04-16,26530000000
KEYS,2024-04-15,26831000000
KEYS,2024-04-12,27142500000
KEYS,2024-04-11,28024499999
KEYS,2024-04-10,27483750000
KEYS,2024-04-09,28008750000
KEYS,2024-04-08,27781250000
KEYS,2024-04-05,27515250000
KEYS,2024-04-04,27098750000
KEYS,2024-04-03,27319250000
KEYS,2024-04-02,26906250000
KEYS,2024-04-01,27125000000
KEYS,2024-03-28,27366500000
KEYS,2024-03-27,27272000000
KEYS,2024-03-26,26647250000
KEYS,2024-03-25,26701500000
KEYS,2024-03-22,27018249999
KEYS,2024-03-21,26992000000
KEYS,2024-03-20,26369000000
KEYS,2024-03-19,26176500000
KEYS,2024-03-18,26199250000
KEYS,2024-03-15,26215000000
KEYS,2024-03-14,26418000000
KEYS,2024-03-13,26594750000
KEYS,2024-03-12,26614000000
KEYS,2024-03-11,26624499999
KEYS,2024-03-08,27007750000
KEYS,2024-03-07,27529250000
KEYS,2024-03-06,27501250000
KEYS,2024-03-05,27259750000
KEYS,2024-03-04,27562500000
KEYS,2024-03-01,27487250000
KEYS,2024-02-29,27002500000
KEYS,2024-02-28,26906250000
KEYS,2024-02-27,26733000000
KEYS,2024-02-26,26661250000
KEYS,2024-02-23,26244750000
KEYS,2024-02-22,26082000000
KEYS,2024-02-21,25207000000
KEYS,2024-02-20,27025250000
KEYS,2024-02-16,27163500000
KEYS,2024-02-15,27065500000
KEYS,2024-02-14,27105749999
KEYS,2024-02-13,26801250000
KEYS,2024-02-12,27837250000
KEYS,2024-02-09,28266000000
KEYS,2024-02-08,28206500000
KEYS,2024-02-07,27674499999
KEYS,2024-02-06,27294750000
KEYS,2024-02-05,26976250000
KEYS,2024-02-02,27247499999
KEYS,2024-02-01,27041000000
KEYS,2024-01-31,26820500000
KEYS,2024-01-30,27601000000
KEYS,2024-01-29,27882750000
KEYS,2024-01-26,27287750000
KEYS,2024-01-25,27230000000
KEYS,2024-01-24,27163500000
KEYS,2024-01-23,27132000000
KEYS,2024-01-22,27123250000
KEYS,2024-01-19,26885250000
KEYS,2024-01-18,26664750000
KEYS,2024-01-17,26208000000
KEYS,2024-01-16,26372499999
KEYS,2024-01-12,26591249999
KEYS,2024-01-11,26615750000
KEYS,2024-01-10,26775000000
KEYS,2024-01-09,26498499999
KEYS,2024-01-08,26776750000
KEYS,2024-01-05,26068000000
KEYS,2024-01-04,26181750000
KEYS,2024-01-03,26363750000
KEYS,2024-01-02,27210750000
KEYS,2023-12-29,27840750000
KEYS,2023-12-28,27987750000
KEYS,2023-12-27,28059500000
KEYS,2023-12-26,28000000000
KEYS,2023-12-22,27861750000
KEYS,2023-12-21,27795250000
KEYS,2023-12-20,27415500000
KEYS,2023-12-19,27859999999
KEYS,2023-12-18,27781250000
KEYS,2023-12-15,27742750000
KEYS,2023-12-14,27776000000
KEYS,2023-12-13,26654250000
KEYS,2023-12-12,26139750000
KEYS,2023-12-11,25751250000
KEYS,2023-12-08,25257750000
KEYS,2023-12-07,24830749999
KEYS,2023-12-06,24680250000
KEYS,2023-12-05,24188500000
KEYS,2023-12-04,24174499999
KEYS,2023-12-01,24129000000
KEYS,2023-11-30,23780749999
KEYS,2023-11-29,24129000000
KEYS,2023-11-28,23856000000
KEYS,2023-11-27,23861250000
KEYS,2023-11-24,23807000000
KEYS,2023-11-22,23751000000
KEYS,2023-11-21,23548000000
KEYS,2023-11-20,23610999999
KEYS,2023-11-17,23306500000
KEYS,2023-11-16,23240000000
KEYS,2023-11-15,23308250000
KEYS,2023-11-14,22604749999
KEYS,2023-11-13,21581000000
KEYS,2023-11-10,21743750000
KEYS,2023-11-09,21334250000
KEYS,2023-11-08,21838250000
KEYS,2023-11-07,21878500000
KEYS,2023-11-06,21703500000
KEYS,2023-11-03,22008000000
KEYS,2023-11-02,21560000000
